string_1;template_string;norm_sim_damerau_levenshtein;damerau_levenshtein_distance;norm_sim_jaro_winkler;jaro_winkler_distance;norm_sim_sorensen_dice;sorensen_dice_distance;norm_sim_cosine;cosine_distance;norm_sim_overlap;overlap_distance;norm_sim_mra;mra_distance;norm_sim_lcsstr;lcsstr_distance;norm_sim_gestalt;gestalt_distance;function;time
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(TextBlob);0.0007170760000008158
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Gingerit);0.36503773200092837
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(LanguageTool);0.020518822006124537
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(GramFormer);0.3325530779984547
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Jamspell);0.000345160995493643
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;TextBlob(Autocorrect);0.0005964780066278763
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;TextBlob(SpellChecker);0.0007503339948016219
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;TextBlob(Gingerit);0.33466384899656987
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;TextBlob(LanguageTool);0.03584048800257733
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;TextBlob(GramFormer);0.2970039549982175
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;TextBlob(Jamspell);0.0005340309944585897
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(Autocorrect);0.316263512999285
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(SpellChecker);0.3404396089972579
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(TextBlob);0.47384399899601704
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(LanguageTool);0.33808137199957855
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(GramFormer);0.711783781000122
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(Jamspell);0.31640086699917447
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Autocorrect);0.03255390500999056
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(SpellChecker);0.011992382002063096
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(TextBlob);0.012573931002407335
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Gingerit);0.335907392000081
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(GramFormer);0.35074249499302823
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Jamspell);0.012896321997686755
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Autocorrect);0.3089640269972733
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(SpellChecker);0.2968917119942489
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(TextBlob);0.2980121360014891
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Gingerit);0.6549542889988516
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(LanguageTool);0.3905675810019602
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Jamspell);0.32018753299780656
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(Autocorrect);5.281299672788009e-05
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(SpellChecker);0.0003067579964408651
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(TextBlob);0.0004702809965237975
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(Gingerit);0.40368853600375587
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(LanguageTool);0.012270600993360858
Available only to adults.;Available only to adults.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(GramFormer);0.34882769500109134
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect;4.825599899049848e-05
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker;0.00021307400311343372
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;TextBlob;0.00026855000760406256
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit;0.4281778190052137
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool;0.01336278099915944
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer;0.42887629600591026
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell;1.3950993889011443e-05
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(SpellChecker);0.00026939099188894033
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;Autocorrect(TextBlob);0.00028761000430677086
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(Gingerit);0.3850865660060663
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(LanguageTool);0.033924687988474034
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(GramFormer);0.40745169900765177
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(Jamspell);8.555898966733366e-05
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Autocorrect);0.00023806298850104213
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;SpellChecker(TextBlob);0.00040311701013706625
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Gingerit);0.40200543600076344
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(LanguageTool);0.012672102995566092
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(GramFormer);0.41468414798146114
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Jamspell);0.00022237800294533372
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;TextBlob(Autocorrect);0.0003186690155416727
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;TextBlob(SpellChecker);0.00037133302248548716
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;TextBlob(Gingerit);0.45213156899262685
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;TextBlob(LanguageTool);0.013181846006773412
They are very friendly to me.;She is very friendly to me.;0.8275862068965517;5;0.7666028097062579;0.23339719029374206;0.8571428571428571;0.1428571428571429;0.857690027870236;0.14230997212976404;0.8888888888888888;0.11111111111111116;0.6666666666666667;2;0.7241379310344828;8;0.8571428571428571;0.1428571428571429;TextBlob(GramFormer);0.4064982859999873
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;TextBlob(Jamspell);0.0002779749920591712
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(Autocorrect);0.43749493001087103
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(SpellChecker);0.3436225280020153
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;Gingerit(TextBlob);0.40606616699369624
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(LanguageTool);0.40181255400239024
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(GramFormer);0.8281677999912063
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(Jamspell);0.4116926319838967
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Autocorrect);0.012962695996975526
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(SpellChecker);0.01270911299798172
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;LanguageTool(TextBlob);0.014061360998312011
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Gingerit);0.5066652829991654
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(GramFormer);0.4018478430079995
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Jamspell);0.015507827993133105
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Autocorrect);0.39731706799648236
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(SpellChecker);0.400873660997604
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;GramFormer(TextBlob);0.3905031039903406
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Gingerit);0.7563016960048117
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(LanguageTool);0.49277248499856796
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Jamspell);0.39190246698854025
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(Autocorrect);5.3459007176570594e-05
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(SpellChecker);0.00020055401546414942
The is very friendly to me.;She is very friendly to me.;0.962962962962963;1;0.9753086419753085;0.024691358024691468;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.9629629629629629;0.03703703703703709;0.8333333333333334;1;0.962962962962963;1;0.9629629629629629;0.03703703703703709;Jamspell(TextBlob);0.0002563540037954226
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(Gingerit);0.38967598900489975
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(LanguageTool);0.012146612993092276
She is very friendly to me.;She is very friendly to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(GramFormer);0.3966949890018441
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect;4.318800347391516e-05
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker;0.00030923499434720725
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;TextBlob;0.0002424790000077337
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit;0.3536768409976503
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool;0.019742176998988725
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer;0.3455477880052058
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell;1.3518001651391387e-05
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(SpellChecker);0.00036408098821993917
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;Autocorrect(TextBlob);0.00027881299320142716
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(Gingerit);0.4526250339986291
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(LanguageTool);0.018447782000293955
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(GramFormer);0.34718207699188497
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(Jamspell);5.7105993619188666e-05
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Autocorrect);0.0003304490091977641
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;SpellChecker(TextBlob);0.000447132988483645
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Gingerit);0.47504989699518774
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(LanguageTool);0.012853241001721472
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(GramFormer);0.36055255100654904
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker(Jamspell);0.00029762998747173697
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;TextBlob(Autocorrect);0.00027376199432183057
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;TextBlob(SpellChecker);0.0004046880058012903
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;TextBlob(Gingerit);0.43707240698859096
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;TextBlob(LanguageTool);0.014986157999373972
Work is to learn.;My work is to learn.;0.8;4;0.8095588235294118;0.19044117647058822;0.8648648648648649;0.1351351351351351;0.8677218312746247;0.13227816872537534;0.9411764705882353;0.05882352941176472;0.5;3;0.8;4;0.8648648648648649;0.1351351351351351;TextBlob(GramFormer);0.31144046000554226
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;TextBlob(Jamspell);0.0002474189823260531
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(Autocorrect);0.5019596149941208
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(SpellChecker);0.559021262000897
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;Gingerit(TextBlob);0.3959708089969354
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(LanguageTool);0.4929955729894573
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(GramFormer);0.8370094199926825
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit(Jamspell);0.3624907460034592
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Autocorrect);0.013113489010720514
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(SpellChecker);0.012723799998639151
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;LanguageTool(TextBlob);0.012217272014822811
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Gingerit);0.3830422349856235
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(GramFormer);0.36454049999883864
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool(Jamspell);0.013618301003589295
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Autocorrect);0.35085784397961106
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(SpellChecker);0.3467665709904395
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;GramFormer(TextBlob);0.3625442099873908
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Gingerit);0.7405560609913664
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(LanguageTool);0.45732388299074955
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer(Jamspell);0.34528966300422326
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(Autocorrect);5.088599573355168e-05
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(SpellChecker);0.0002812250022543594
By work is to learn.;My work is to learn.;0.95;1;0.9666666666666667;0.033333333333333326;0.95;0.050000000000000044;0.95;0.050000000000000044;0.95;0.050000000000000044;0.8333333333333334;1;0.95;1;0.95;0.050000000000000044;Jamspell(TextBlob);0.00022974600142333657
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(Gingerit);0.3846561219979776
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(LanguageTool);0.018024531993432902
My work is to learn.;My work is to learn.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell(GramFormer);0.34454929300409276
Thank you for writing to me.;Thank you for writing to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect;4.4109008740633726e-05
Thank you for writing to me.;Thank you for writing to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;SpellChecker;0.00019747199257835746
Thank you for writing to me.;Thank you for writing to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;TextBlob;0.0003240020014345646
Thank you for writing to me.;Thank you for writing to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Gingerit;0.41533046000404283
Thank you for writing to me.;Thank you for writing to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;LanguageTool;0.03357644600328058
Thank you for writing to me.;Thank you for writing to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;GramFormer;0.44288152900116984
Thank you for writing to me.;Thank you for writing to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Jamspell;1.3555996702052653e-05
Thank you for writing to me.;Thank you for writing to me.;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;1.0;0;Autocorrect(SpellChecker);0.00024207100796047598
